pair_id,exposure_a,exposure_b,plate_a,plate_b,archive_a,archive_b,site_a,site_b,site_pair,timing_bin,min_fragment_gap_seconds,fragment_overlap_intervals_json,fragment_overlap_count,total_fragment_overlap_seconds,max_fragment_overlap_seconds,scan_id_a,scan_id_b,solution_id_a,solution_id_b,solution_num_a,solution_num_b,common_tangent_area_deg2,common_fraction_of_a,common_fraction_of_b,common_fraction_of_smaller,site_separation_km_diagnostic,site_separation_band,epoch_label,in_1951_1955,pre_sputnik
4905|125581,4905,125581,3801,82875,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":598.0,""end_utc"":""1933-03-27T00:43:02+00:00"",""exposure_active"":125581,""exposure_current"":4905,""start_utc"":""1933-03-27T00:33:04+00:00""}]",1,598.000000,598.000000,4538,107696,5166,107318,1,1,10.0615320485,0.2843201209,0.0058660311,0.2843201209,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4906|125522,4906,125522,3801,82816,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",GT0_LE5MIN,179.000000,[],0,0.000000,0.000000,4538,107637,5166,107281,1,1,34.2840259590,1.0000000000,0.0262518312,1.0000000000,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4906|125581,4906,125581,3801,82875,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":599.0,""end_utc"":""1933-03-27T00:54:01+00:00"",""exposure_active"":125581,""exposure_current"":4906,""start_utc"":""1933-03-27T00:44:02+00:00""}]",1,599.000000,599.000000,4538,107696,5166,107318,1,1,10.0615320485,0.2843201209,0.0058660311,0.2843201209,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4907|125522,4907,125522,3801,82816,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",GT0_LE5MIN,90.000000,[],0,0.000000,0.000000,4538,107637,5166,107281,1,1,34.2840259590,1.0000000000,0.0262518312,1.0000000000,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4907|125581,4907,125581,3801,82875,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":59.0,""end_utc"":""1933-03-27T00:55:30+00:00"",""exposure_active"":125581,""exposure_current"":4907,""start_utc"":""1933-03-27T00:54:31+00:00""}]",1,59.000000,59.000000,4538,107696,5166,107318,1,1,10.0615320485,0.2843201209,0.0058660311,0.2843201209,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4908|125522,4908,125522,3801,82816,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":60.0,""end_utc"":""1933-03-27T00:59:30+00:00"",""exposure_active"":125522,""exposure_current"":4908,""start_utc"":""1933-03-27T00:58:30+00:00""}]",1,60.000000,60.000000,4538,107637,5166,107281,1,1,34.2840259590,1.0000000000,0.0262518312,1.0000000000,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4908|125581,4908,125581,3801,82875,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",GT0_LE5MIN,150.000000,[],0,0.000000,0.000000,4538,107696,5166,107318,1,1,10.0615320485,0.2843201209,0.0058660311,0.2843201209,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4912|125528,4912,125528,3805,82822,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":725.0,""end_utc"":""1933-03-27T19:58:00+00:00"",""exposure_active"":125528,""exposure_current"":4912,""start_utc"":""1933-03-27T19:45:55+00:00""}]",1,725.000000,725.000000,4542,107643,5180,107288,-1,1,25.6470373174,0.2342173262,0.0195208187,0.2342173262,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4912|125585,4912,125585,3805,82879,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":725.0,""end_utc"":""1933-03-27T19:58:00+00:00"",""exposure_active"":125585,""exposure_current"":4912,""start_utc"":""1933-03-27T19:45:55+00:00""}]",1,725.000000,725.000000,4542,107700,5180,107322,-1,1,108.3922830660,0.9964132749,0.0634876940,0.9964132749,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4914|125532,4914,125532,3807,82826,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1740.0,""end_utc"":""1933-03-27T21:58:00+00:00"",""exposure_active"":4914,""exposure_current"":125532,""start_utc"":""1933-03-27T21:29:00+00:00""}]",1,1740.000000,1740.000000,4544,107647,5188,107294,1,1,59.6342443919,0.5535633080,0.0452992540,0.5535633080,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4914|125535,4914,125535,3807,82829,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1800.0,""end_utc"":""1933-03-28T00:00:00+00:00"",""exposure_active"":4914,""exposure_current"":125535,""start_utc"":""1933-03-27T23:30:00+00:00""}]",1,1800.000000,1800.000000,4544,107650,5188,107286,1,1,105.3089626618,0.9999801023,0.0820678356,0.9999801023,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4914|125588,4914,125588,3807,82882,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1740.0,""end_utc"":""1933-03-27T22:28:00+00:00"",""exposure_active"":4914,""exposure_current"":125588,""start_utc"":""1933-03-27T21:59:00+00:00""}]",1,1740.000000,1740.000000,4544,107703,5188,107317,1,1,105.6805429446,1.0000000000,0.0624207246,1.0000000000,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4914|125590,4914,125590,3807,82884,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1800.0,""end_utc"":""1933-03-28T00:00:00+00:00"",""exposure_active"":4914,""exposure_current"":125590,""start_utc"":""1933-03-27T23:30:00+00:00""}]",1,1800.000000,1800.000000,4544,107705,5188,107319,1,1,105.6219177524,1.0000000000,0.0631917785,1.0000000000,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4925|125613,4925,125613,3815,82907,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":71.0,""end_utc"":""1933-04-13T20:13:00+00:00"",""exposure_active"":125613,""exposure_current"":4925,""start_utc"":""1933-04-13T20:11:49+00:00""}]",1,71.000000,71.000000,4550,107728,5191,107342,1,1,12.7447389956,0.1138736590,0.0089723492,0.1138736590,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4925|125614,4925,125614,3815,82908,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1800.0,""end_utc"":""1933-04-13T20:44:00+00:00"",""exposure_active"":4925,""exposure_current"":125614,""start_utc"":""1933-04-13T20:14:00+00:00""}]",1,1800.000000,1800.000000,4550,107729,5191,107348,1,1,54.3827228480,0.5030275169,0.0416290876,0.5030275169,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4927|125623,4927,125623,3817,82917,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""1116"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":787.0,""end_utc"":""1933-04-14T20:21:00+00:00"",""exposure_active"":125623,""exposure_current"":4927,""start_utc"":""1933-04-14T20:07:53+00:00""}]",1,787.000000,787.000000,4552,107738,5195,107344,1,1,105.6668759380,0.9891067401,0.0609789646,0.9891067401,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4927|125627,4927,125627,3817,82921,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""1116"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":787.0,""end_utc"":""1933-04-14T20:21:00+00:00"",""exposure_active"":125627,""exposure_current"":4927,""start_utc"":""1933-04-14T20:07:53+00:00""}]",1,787.000000,787.000000,4552,107742,5195,107353,1,1,104.3328341749,0.9941677308,0.0810474113,0.9941677308,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4937|125695,4937,125695,3827,82989,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1800.0,""end_utc"":""1933-04-22T22:40:00+00:00"",""exposure_active"":4937,""exposure_current"":125695,""start_utc"":""1933-04-22T22:10:00+00:00""}]",1,1800.000000,1800.000000,4560,107810,5202,107408,1,1,51.4043842727,0.4747326892,0.0376975997,0.4747326892,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4937|125696,4937,125696,3827,82990,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1680.0,""end_utc"":""1933-04-22T23:09:00+00:00"",""exposure_active"":4937,""exposure_current"":125696,""start_utc"":""1933-04-22T22:41:00+00:00""}]",1,1680.000000,1680.000000,4560,107811,5202,107407,1,1,5.4014924992,0.0480066658,0.0038882951,0.0480066658,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4941|125710,4941,125710,3831,83004,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":573.0,""end_utc"":""1933-04-25T02:25:00+00:00"",""exposure_active"":125710,""exposure_current"":4941,""start_utc"":""1933-04-25T02:15:27+00:00""}]",1,573.000000,573.000000,4564,107825,5203,107427,1,1,0.5895930940,0.0051332869,0.0004059229,0.0051332869,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4943|125711,4943,125711,3833,83005,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":932.0,""end_utc"":""1933-04-25T20:41:00+00:00"",""exposure_active"":125711,""exposure_current"":4943,""start_utc"":""1933-04-25T20:25:28+00:00""}]",1,932.000000,932.000000,4565,107826,5207,107422,1,1,97.5762868543,0.9159914163,0.0765133702,0.9159914163,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4943|125712,4943,125712,3833,83006,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1680.0,""end_utc"":""1933-04-25T21:10:00+00:00"",""exposure_active"":4943,""exposure_current"":125712,""start_utc"":""1933-04-25T20:42:00+00:00""}]",1,1680.000000,1680.000000,4565,107827,5207,107419,1,1,19.0661967050,0.1724227134,0.0136651193,0.1724227134,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4943|125713,4943,125713,3833,83007,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1740.0,""end_utc"":""1933-04-25T21:41:00+00:00"",""exposure_active"":4943,""exposure_current"":125713,""start_utc"":""1933-04-25T21:12:00+00:00""}]",1,1740.000000,1740.000000,4565,107828,5207,107421,1,1,11.3196802825,0.1010725276,0.0079637719,0.1010725276,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4943|125714,4943,125714,3833,83008,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1740.0,""end_utc"":""1933-04-25T22:11:00+00:00"",""exposure_active"":4943,""exposure_current"":125714,""start_utc"":""1933-04-25T21:42:00+00:00""}]",1,1740.000000,1740.000000,4565,107829,5207,107418,1,1,53.9667950817,0.4979668311,0.0395917174,0.4979668311,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4943|125743,4943,125743,3833,83037,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1680.0,""end_utc"":""1933-04-25T21:10:00+00:00"",""exposure_active"":4943,""exposure_current"":125743,""start_utc"":""1933-04-25T20:42:00+00:00""}]",1,1680.000000,1680.000000,4565,107858,5207,107448,1,1,106.9295958620,0.9943911892,0.0627037593,0.9943911892,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4943|125744,4943,125744,3833,83038,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1740.0,""end_utc"":""1933-04-25T21:41:00+00:00"",""exposure_active"":4943,""exposure_current"":125744,""start_utc"":""1933-04-25T21:12:00+00:00""}]",1,1740.000000,1740.000000,4565,107859,5207,107449,1,1,38.4692035541,0.3499117677,0.0218866390,0.3499117677,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4943|125745,4943,125745,3833,83039,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1740.0,""end_utc"":""1933-04-25T22:11:00+00:00"",""exposure_active"":4943,""exposure_current"":125745,""start_utc"":""1933-04-25T21:42:00+00:00""}]",1,1740.000000,1740.000000,4565,107860,5207,107446,1,1,36.4350169776,0.3315857677,0.0208073927,0.3315857677,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4945|125748,4945,125748,3835,83042,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":245.0,""end_utc"":""1933-04-25T23:50:00+00:00"",""exposure_active"":125748,""exposure_current"":4945,""start_utc"":""1933-04-25T23:45:55+00:00""}]",1,245.000000,245.000000,4567,107863,5218,107452,1,1,64.9802305962,0.6157094524,0.0378795554,0.6157094524,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4947|125726,4947,125726,3837,83020,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1800.0,""end_utc"":""1933-04-26T21:45:00+00:00"",""exposure_active"":4947,""exposure_current"":125726,""start_utc"":""1933-04-26T21:15:00+00:00""}]",1,1800.000000,1800.000000,4569,107841,5215,107434,1,1,22.8063933901,0.2081869208,0.0171962221,0.2081869208,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4947|125757,4947,125757,3837,83051,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1800.0,""end_utc"":""1933-04-26T21:45:00+00:00"",""exposure_active"":4947,""exposure_current"":125757,""start_utc"":""1933-04-26T21:15:00+00:00""}]",1,1800.000000,1800.000000,4569,107872,5215,107457,1,1,7.6801726991,0.0692482993,0.0043334580,0.0692482993,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4955|125781,4955,125781,3842,83075,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1860.0,""end_utc"":""1933-04-28T00:27:00+00:00"",""exposure_active"":4955,""exposure_current"":125781,""start_utc"":""1933-04-27T23:56:00+00:00""}]",1,1860.000000,1860.000000,4574,107896,5233,107473,1,1,13.8466279423,0.1256666503,0.0103232060,0.1256666503,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4955|125782,4955,125782,3842,83076,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1800.0,""end_utc"":""1933-04-28T00:58:00+00:00"",""exposure_active"":4955,""exposure_current"":125782,""start_utc"":""1933-04-28T00:28:00+00:00""}]",1,1800.000000,1800.000000,4574,107897,5233,107478,1,1,0.9376349094,0.0081971514,0.0006598415,0.0081971514,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4955|125783,4955,125783,3842,83077,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":720.0,""end_utc"":""1933-04-28T01:11:00+00:00"",""exposure_active"":4955,""exposure_current"":125783,""start_utc"":""1933-04-28T00:59:00+00:00""}]",1,720.000000,720.000000,4574,107898,5233,107493,1,1,13.0883843313,0.1185704148,0.0093768702,0.1185704148,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4960|125821,4960,125821,3844,83115,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":256.0,""end_utc"":""1933-05-20T21:31:00+00:00"",""exposure_active"":125821,""exposure_current"":4960,""start_utc"":""1933-05-20T21:26:44+00:00""}]",1,256.000000,256.000000,4578,107936,5219,107502,1,1,26.1498474455,0.2365410142,0.0195515874,0.2365410142,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4960|125823,4960,125823,3844,83117,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1414.0,""end_utc"":""1933-05-20T22:26:34+00:00"",""exposure_active"":4960,""exposure_current"":125823,""start_utc"":""1933-05-20T22:03:00+00:00""}]",1,1414.000000,1414.000000,4578,107938,5219,107513,1,1,6.7394827161,0.0592454938,0.0048358120,0.0592454938,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
4969|125847,4969,125847,3850,83141,101,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""1130"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":439.0,""end_utc"":""1933-05-22T23:36:00+00:00"",""exposure_active"":125847,""exposure_current"":4969,""start_utc"":""1933-05-22T23:28:41+00:00""}]",1,439.000000,439.000000,4582,107962,5247,107530,1,1,50.5357179590,0.4618005182,0.0366968563,0.4618005182,402.491931,GE100_LT500,PRE_SPUTNIK,False,True
