raw_match_row,physical_plate_id,scan_id,psf_sigma_px,injection_polarity,target_detector_snr,baseline_detector_sigma,n_positions,n_recovered,recovery_fraction,median_recovered_snr,min_recovered_snr,max_recovered_snr,n_quantization_clipped
292800,6282,8084,3.0,-1,8.0,666.6161972336857,24,24,1.0,8.410841606825063,5.614548131983397,10.026989220497953,0
292800,6282,8084,3.0,-1,10.0,666.6161972336857,24,24,1.0,10.253431527253303,7.473134899821197,11.87846277688672,0
292800,6282,8084,3.0,-1,12.0,666.6161972336857,24,24,1.0,12.17237242576774,9.321973293834459,13.719165954989544,0
292800,6282,8084,3.0,1,3.5,666.6161972336857,24,9,0.375,4.6955905789855015,4.0098086901652925,6.87195168992412,0
292800,6282,8084,3.0,1,4.0,666.6161972336857,24,13,0.5416666666666666,4.662357414164334,4.073311309837732,7.338514935006531,0
292800,6282,8084,3.0,1,4.5,666.6161972336857,24,20,0.8333333333333334,4.656502811380227,4.050235984646169,7.804966612789883,0
292800,6282,8084,3.0,1,5.0,666.6161972336857,24,24,1.0,4.99965190941019,4.008705746169318,8.268345886592698,0
292800,6282,8084,3.0,1,6.0,666.6161972336857,24,24,1.0,5.882817118897423,4.901871991731588,9.199082656254552,2
292800,6282,8084,3.0,1,8.0,666.6161972336857,24,24,1.0,6.9537865426110255,6.1520914737453385,11.05113571126475,143
292800,6282,8084,3.0,1,10.0,666.6161972336857,24,23,0.9583333333333334,6.842179645892842,6.0043404579501125,12.901434862359977,436
292800,6282,8084,3.0,1,12.0,666.6161972336857,24,17,0.7083333333333334,7.0501147765470025,6.05685609752033,14.74813525672878,656
292800,7619,9870,1.0,-1,3.5,551.1203581106221,24,5,0.20833333333333334,4.2122901757662445,4.012092442378263,5.29120914586847,0
292800,7619,9870,1.0,-1,4.0,551.1203581106221,24,7,0.2916666666666667,4.575250920818435,4.173618529305169,5.791179095458259,0
