obs_id,obs_title,access_url,s_ra,s_dec,s_fov,t_min,t_max,t_exptime,facility_name,instrument_name,dasch_id,plate_class,dasch_table,obs_start_utc,obs_end_utc,source_archive,source_url
ivo://org.gavo.dc/~?dasch/q/adh01897,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-06-11T20:57:17.399998,http://dc.g-vo.org/getproduct/dasch/q/adh01897,,,,34539.87311805552,34539.87311805552,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01897,Lg,dasch.narrow_plates,1953-06-11T20:57:17.399996815+00:00,1953-06-11T20:57:17.399996815+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01898,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-06-12T00:06:16.299992,http://dc.g-vo.org/getproduct/dasch/q/adh01898,,,,34540.00435532397,34540.00435532397,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01898,Lg,dasch.narrow_plates,1953-06-12T00:06:16.299990714+00:00,1953-06-12T00:06:16.299990714+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01900,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-06-15T16:43:42.800002,http://dc.g-vo.org/getproduct/dasch/q/adh01900,,,,34543.69702314818,34543.69702314818,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01900,L2g,dasch.narrow_plates,1953-06-15T16:43:42.800002993+00:00,1953-06-15T16:43:42.800002993+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01912,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-06-16T19:26:49.399989,http://dc.g-vo.org/getproduct/dasch/q/adh01912,,,,34544.81029398134,34544.81029398134,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01912,L2g,dasch.narrow_plates,1953-06-16T19:26:49.399987758+00:00,1953-06-16T19:26:49.399987758+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01918,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-06-17T00:04:33.800001,http://dc.g-vo.org/getproduct/dasch/q/adh01918,,,,34545.00316898152,34545.00316898152,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01918,L2g,dasch.narrow_plates,1953-06-17T00:04:33.800003526+00:00,1953-06-17T00:04:33.800003526+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01919,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-06-17T16:37:50.599983,http://dc.g-vo.org/getproduct/dasch/q/adh01919,,,,34545.69294675905,34545.69294675905,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01919,L2g,dasch.narrow_plates,1953-06-17T16:37:50.599982144+00:00,1953-06-17T16:37:50.599982144+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01932,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-06-30T16:57:32.099989,http://dc.g-vo.org/getproduct/dasch/q/adh01932,,,,34558.70662152767,34558.70662152767,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01932,Lg,dasch.narrow_plates,1953-06-30T16:57:32.099990843+00:00,1953-06-30T16:57:32.099990843+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01934,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-06-30T17:48:23.799996,http://dc.g-vo.org/getproduct/dasch/q/adh01934,,,,34558.74194212956,34558.74194212956,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01934,Lg,dasch.narrow_plates,1953-06-30T17:48:23.799994286+00:00,1953-06-30T17:48:23.799994286+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01936,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-06-30T18:22:18.199984,http://dc.g-vo.org/getproduct/dasch/q/adh01936,,,,34558.765488425735,34558.765488425735,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01936,Lg,dasch.narrow_plates,1953-06-30T18:22:18.199983538+00:00,1953-06-30T18:22:18.199983538+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01942,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-06-30T21:19:19.100007,http://dc.g-vo.org/getproduct/dasch/q/adh01942,,,,34558.88841550937,34558.88841550937,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01942,L2g,dasch.narrow_plates,1953-06-30T21:19:19.100009498+00:00,1953-06-30T21:19:19.100009498+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01943,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-06-30T21:50:43.999987,http://dc.g-vo.org/getproduct/dasch/q/adh01943,,,,34558.910231481306,34558.910231481306,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01943,L2g,dasch.narrow_plates,1953-06-30T21:50:43.999984864+00:00,1953-06-30T21:50:43.999984864+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01944,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-06-30T22:08:41.000017,http://dc.g-vo.org/getproduct/dasch/q/adh01944,,,,34558.92269675946,34558.92269675946,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01944,L2g,dasch.narrow_plates,1953-06-30T22:08:41.000017223+00:00,1953-06-30T22:08:41.000017223+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01946,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-07-02T18:25:54.499998,http://dc.g-vo.org/getproduct/dasch/q/adh01946,,,,34560.76799189812,34560.76799189812,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01946,L2g,dasch.narrow_plates,1953-07-02T18:25:54.499997827+00:00,1953-07-02T18:25:54.499997827+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01947,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-07-02T19:47:11.200003,http://dc.g-vo.org/getproduct/dasch/q/adh01947,,,,34560.824435185175,34560.824435185175,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01947,L2g,dasch.narrow_plates,1953-07-02T19:47:11.199999154+00:00,1953-07-02T19:47:11.199999154+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01948,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-07-02T17:57:59.099992,http://dc.g-vo.org/getproduct/dasch/q/adh01948,,,,34560.74860069435,34560.74860069435,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01948,Lg,dasch.narrow_plates,1953-07-02T17:57:59.099991917+00:00,1953-07-02T17:57:59.099991917+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01949,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-07-02T18:22:54.999986,http://dc.g-vo.org/getproduct/dasch/q/adh01949,,,,34560.76591435168,34560.76591435168,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01949,Lg,dasch.narrow_plates,1953-07-02T18:22:54.999985100+00:00,1953-07-02T18:22:54.999985100+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01950,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-07-02T18:48:50.700017,http://dc.g-vo.org/getproduct/dasch/q/adh01950,,,,34560.783920139074,34560.783920139074,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01950,L2g,dasch.narrow_plates,1953-07-02T18:48:50.700016019+00:00,1953-07-02T18:48:50.700016019+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01952,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-07-02T20:28:04.400009,http://dc.g-vo.org/getproduct/dasch/q/adh01952,,,,34560.85282870382,34560.85282870382,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01952,L2g,dasch.narrow_plates,1953-07-02T20:28:04.400010108+00:00,1953-07-02T20:28:04.400010108+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01954,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-07-03T18:05:01.400016,http://dc.g-vo.org/getproduct/dasch/q/adh01954,,,,34561.7534884261,34561.7534884261,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01954,L2g,dasch.narrow_plates,1953-07-03T18:05:01.400014754+00:00,1953-07-03T18:05:01.400014754+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01955,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-07-03T18:29:57.300010,http://dc.g-vo.org/getproduct/dasch/q/adh01955,,,,34561.770802083425,34561.770802083425,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01955,Lg,dasch.narrow_plates,1953-07-03T18:29:57.300007937+00:00,1953-07-03T18:29:57.300007937+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01956,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-07-03T18:53:53.400004,http://dc.g-vo.org/getproduct/dasch/q/adh01956,,,,34561.78742361115,34561.78742361115,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01956,Lg,dasch.narrow_plates,1953-07-03T18:53:53.400003610+00:00,1953-07-03T18:53:53.400003610+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01958,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-07-03T21:17:29.800018,http://dc.g-vo.org/getproduct/dasch/q/adh01958,,,,34561.88715046318,34561.88715046318,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01958,Lg,dasch.narrow_plates,1953-07-03T21:17:29.800018968+00:00,1953-07-03T21:17:29.800018968+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01961,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-07-03T18:15:59.599985,http://dc.g-vo.org/getproduct/dasch/q/adh01961,,,,34561.76110648131,34561.76110648131,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01961,Lg,dasch.narrow_plates,1953-07-03T18:15:59.599985184+00:00,1953-07-03T18:15:59.599985184+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/adh01964,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard observation on 1953-07-03T18:09:00.699986,http://dc.g-vo.org/getproduct/dasch/q/adh01964,,,,34561.75625810167,34561.75625810167,,Harvard-Smithsonian Center for Astrophysics,32-36 inch BakerSchmidt 10 1/2 inch round Armagh-Dunsink-Harvard,adh01964,L2g,dasch.narrow_plates,1953-07-03T18:09:00.699984132+00:00,1953-07-03T18:09:00.699984132+00:00,Harvard DASCH,https://dc.g-vo.org/tap
